date,close
2023-09-06,1707.55
2023-09-07,1684.55
2023-09-08,1665.05
2023-09-11,1668.72
2023-09-12,1666.51
2023-09-13,1666.46
2023-09-14,1665.24
2023-09-15,1628.54
2023-09-18,1675.75
2023-09-19,1673.49
2023-09-20,1670.55
2023-09-21,1644.94
2023-09-22,1695.55
2023-09-25,1678.93
2023-09-26,1662.55
2023-09-27,1660.55
2023-09-28,1645.1
2023-10-09,1623.55
2023-10-10,1616.55
2023-10-11,1625.05
2023-10-12,1632.55
2023-10-13,1597.55
2023-10-16,1576.45
2023-10-17,1572.55
2023-10-18,1574.55
2023-10-19,1476.55
2023-10-20,1491.55
2023-10-23,1490.53
2023-10-24,1489.5
2023-10-25,1524.05
2023-10-26,1518.78
2023-10-27,1523.26
2023-10-30,1527.55
2023-10-31,1531.13
2023-11-01,1627.54
2023-11-02,1626.05
2023-11-03,1657.79
2023-11-06,1658.55
2023-11-07,1637.72
2023-11-08,1644.89
2023-11-09,1640.66
2023-11-10,1622.39
2023-11-13,1610.55
2023-11-14,1611.82
2023-11-15,1619.48
2023-11-16,1606.6
2023-11-17,1599.97
2023-11-20,1609.05
2023-11-21,1636.55
2023-11-22,1628.06
2023-11-23,1632.55
2023-11-24,1623.55
2023-11-27,1609.55
2023-11-28,1615.59
2023-11-29,1621.26
2023-11-30,1638.05
2023-12-01,1606.83
2023-12-04,1597.26
2023-12-05,1555.55
2023-12-06,1549.55
2023-12-07,1546.55
2023-12-08,1551.47
2023-12-11,1544.55
2023-12-12,1556.54
2023-12-13,1506.55
2023-12-14,1482.45
2023-12-15,1491.55
2023-12-18,1508.55
2023-12-19,1521.55
2023-12-20,1515.45
2023-12-21,1535.66
2023-12-22,1536.31
2023-12-25,1537.66
2023-12-26,1535.66
2023-12-27,1532.72
2023-12-28,1590.65
2023-12-29,1591.66
2024-01-02,1550.67
2024-01-03,1559.66
